Angle_deg,Frequency_Hz,Magnitude_dB,Phase_deg,ReturnLoss_dB,VSWR
110.0,8340000000,-6.3636,-174.1440,6.3636,2.8509
110.0,8360000000,-6.2262,-175.3045,6.2262,2.9085
110.0,8380000000,-6.1086,-176.3937,6.1086,2.9601
110.0,8400000000,-6.0071,-177.4216,6.0071,3.0062
110.0,8420000000,-5.9190,-178.3966,5.9190,3.0476
110.0,8440000000,-5.8419,-179.3255,5.8419,3.0849
110.0,8460000000,-5.7743,-180.2141,5.7743,3.1185
110.0,8480000000,-5.7145,-181.0673,5.7145,3.1488
110.0,8500000000,-5.6614,-181.8891,5.6614,3.1763
110.0,8520000000,-5.6141,-182.6830,5.6141,3.2013
110.0,8540000000,-5.5717,-183.4520,5.5717,3.2240
110.0,8560000000,-5.5337,-184.1988,5.5337,3.2448
110.0,8580000000,-5.4993,-184.9256,5.4993,3.2637
110.0,8600000000,-5.4682,-185.6342,5.4682,3.2811
110.0,8620000000,-5.4400,-186.3265,5.4400,3.2971
110.0,8640000000,-5.4143,-187.0039,5.4143,3.3117
110.0,8660000000,-5.3908,-187.6678,5.3908,3.3253
110.0,8680000000,-5.3693,-188.3193,5.3693,3.3378
110.0,8700000000,-5.3495,-188.9594,5.3495,3.3494
110.0,8720000000,-5.3313,-189.5892,5.3313,3.3601
110.0,8740000000,-5.3146,-190.2093,5.3146,3.3700
110.0,8760000000,-5.2991,-190.8206,5.2991,3.3793
110.0,8780000000,-5.2847,-191.4238,5.2847,3.3880
110.0,8800000000,-5.2714,-192.0194,5.2714,3.3960
110.0,8820000000,-5.2590,-192.6080,5.2590,3.4035
110.0,8840000000,-5.2475,-193.1900,5.2475,3.4106
110.0,8860000000,-5.2367,-193.7660,5.2367,3.4172
110.0,8880000000,-5.2266,-194.3364,5.2266,3.4234
110.0,8900000000,-5.2172,-194.9014,5.2172,3.4292
110.0,8920000000,-5.2084,-195.4615,5.2084,3.4347
110.0,8940000000,-5.2001,-196.0170,5.2001,3.4398
110.0,8960000000,-5.1923,-196.5681,5.1923,3.4447
110.0,8980000000,-5.1850,-197.1151,5.1850,3.4493
110.0,9000000000,-5.1781,-197.6583,5.1781,3.4536
110.0,9020000000,-5.1716,-198.1978,5.1716,3.4577
110.0,9040000000,-5.1654,-198.7340,5.1654,3.4616
110.0,9060000000,-5.1596,-199.2669,5.1596,3.4653
110.0,9080000000,-5.1541,-199.7968,5.1541,3.4688
110.0,9100000000,-5.1489,-200.3238,5.1489,3.4721
110.0,9120000000,-5.1440,-200.8481,5.1440,3.4753
110.0,9140000000,-5.1393,-201.3698,5.1393,3.4783
110.0,9160000000,-5.1348,-201.8891,5.1348,3.4811
110.0,9180000000,-5.1306,-202.4060,5.1306,3.4838
110.0,9200000000,-5.1265,-202.9207,5.1265,3.4864
110.0,9220000000,-5.1227,-203.4333,5.1227,3.4889
110.0,9240000000,-5.1190,-203.9439,5.1190,3.4913
110.0,9260000000,-5.1155,-204.4526,5.1155,3.4935
110.0,9280000000,-5.1122,-204.9595,5.1122,3.4957
110.0,9300000000,-5.1090,-205.4647,5.1090,3.4977
110.0,9320000000,-5.1059,-205.9682,5.1059,3.4997
110.0,9340000000,-5.1030,-206.4701,5.1030,3.5016
110.0,9360000000,-5.1002,-206.9705,5.1002,3.5034
110.0,9380000000,-5.0975,-207.4694,5.0975,3.5052
110.0,9400000000,-5.0949,-207.9670,5.0949,3.5068
110.0,9420000000,-5.0925,-208.4633,5.0925,3.5084
110.0,9440000000,-5.0901,-208.9582,5.0901,3.5100
110.0,9460000000,-5.0878,-209.4520,5.0878,3.5115
110.0,9480000000,-5.0856,-209.9445,5.0856,3.5129
110.0,9500000000,-5.0835,-210.4360,5.0835,3.5142
110.0,9520000000,-5.0815,-210.9264,5.0815,3.5156
110.0,9540000000,-5.0796,-211.4157,5.0796,3.5168
110.0,9560000000,-5.0777,-211.9040,5.0777,3.5181
110.0,9580000000,-5.0759,-212.3914,5.0759,3.5193
110.0,9600000000,-5.0742,-212.8779,5.0742,3.5204
110.0,9620000000,-5.0725,-213.3634,5.0725,3.5215
110.0,9640000000,-5.0709,-213.8481,5.0709,3.5226
110.0,9660000000,-5.0693,-214.3320,5.0693,3.5236
110.0,9680000000,-5.0678,-214.8151,5.0678,3.5246
110.0,9700000000,-5.0663,-215.2974,5.0663,3.5255
110.0,9720000000,-5.0649,-215.7789,5.0649,3.5265
110.0,9740000000,-5.0636,-216.2598,5.0636,3.5274
110.0,9760000000,-5.0622,-216.7399,5.0622,3.5282
110.0,9780000000,-5.0610,-217.2194,5.0610,3.5291
110.0,9800000000,-5.0597,-217.6982,5.0597,3.5299
110.0,9820000000,-5.0585,-218.1765,5.0585,3.5307
110.0,9840000000,-5.0574,-218.6541,5.0574,3.5314
110.0,9860000000,-5.0563,-219.1311,5.0563,3.5322
110.0,9880000000,-5.0552,-219.6075,5.0552,3.5329
110.0,9900000000,-5.0541,-220.0834,5.0541,3.5336
110.0,9920000000,-5.0531,-220.5588,5.0531,3.5343
110.0,9940000000,-5.0521,-221.0336,5.0521,3.5349
110.0,9960000000,-5.0511,-221.5080,5.0511,3.5356
110.0,9980000000,-5.0502,-221.9818,5.0502,3.5362
110.0,10000000000,-5.0493,-222.4552,5.0493,3.5368
110.0,10020000000,-5.0484,-222.9281,5.0484,3.5374
110.0,10040000000,-5.0475,-223.4006,5.0475,3.5379
110.0,10060000000,-5.0467,-223.8727,5.0467,3.5385
110.0,10080000000,-5.0459,-224.3443,5.0459,3.5390
110.0,10100000000,-5.0451,-224.8155,5.0451,3.5396
110.0,10120000000,-5.0443,-225.2864,5.0443,3.5401
110.0,10140000000,-5.0436,-225.7568,5.0436,3.5406
110.0,10160000000,-5.0429,-226.2269,5.0429,3.5410
110.0,10180000000,-5.0422,-226.6966,5.0422,3.5415
110.0,10200000000,-5.0415,-227.1660,5.0415,3.5420
110.0,10220000000,-5.0408,-227.6350,5.0408,3.5424
110.0,10240000000,-5.0401,-228.1037,5.0401,3.5429
110.0,10260000000,-5.0395,-228.5720,5.0395,3.5433
110.0,10280000000,-5.0389,-229.0400,5.0389,3.5437
110.0,10300000000,-5.0383,-229.5078,5.0383,3.5441
110.0,10320000000,-5.0377,-229.9752,5.0377,3.5445
110.0,10340000000,-5.0371,-230.4423,5.0371,3.5449
110.0,10360000000,-5.0365,-230.9092,5.0365,3.5453
110.0,10380000000,-5.0360,-231.3758,5.0360,3.5456
110.0,10400000000,-5.0354,-231.8420,5.0354,3.5460
110.0,10420000000,-5.0349,-232.3081,5.0349,3.5463
110.0,10440000000,-5.0344,-232.7739,5.0344,3.5467
110.0,10460000000,-5.0339,-233.2394,5.0339,3.5470
110.0,10480000000,-5.0334,-233.7046,5.0334,3.5473
110.0,10500000000,-5.0329,-234.1697,5.0329,3.5477
110.0,10520000000,-5.0325,-234.6345,5.0325,3.5480
110.0,10540000000,-5.0320,-235.0991,5.0320,3.5483
110.0,10560000000,-5.0316,-235.5634,5.0316,3.5486
110.0,10580000000,-5.0311,-236.0275,5.0311,3.5489
110.0,10600000000,-5.0307,-236.4914,5.0307,3.5491
110.0,10620000000,-5.0303,-236.9551,5.0303,3.5494
110.0,10640000000,-5.0299,-237.4186,5.0299,3.5497
110.0,10660000000,-5.0295,-237.8820,5.0295,3.5500
110.0,10680000000,-5.0291,-238.3451,5.0291,3.5502
110.0,10700000000,-5.0287,-238.8080,5.0287,3.5505
110.0,10720000000,-5.0283,-239.2707,5.0283,3.5507
110.0,10740000000,-5.0280,-239.7333,5.0280,3.5510
110.0,10760000000,-5.0276,-240.1956,5.0276,3.5512
110.0,10780000000,-5.0273,-240.6578,5.0273,3.5514
110.0,10800000000,-5.0269,-241.1198,5.0269,3.5517
110.0,10820000000,-5.0266,-241.5817,5.0266,3.5519
110.0,10840000000,-5.0262,-242.0434,5.0262,3.5521
110.0,10860000000,-5.0259,-242.5049,5.0259,3.5523
110.0,10880000000,-5.0256,-242.9663,5.0256,3.5526
110.0,10900000000,-5.0253,-243.4275,5.0253,3.5528
110.0,10920000000,-5.0250,-243.8886,5.0250,3.5530
110.0,10940000000,-5.0247,-244.3495,5.0247,3.5532
110.0,10960000000,-5.0244,-244.8103,5.0244,3.5534
110.0,10980000000,-5.0241,-245.2709,5.0241,3.5536
110.0,11000000000,-5.0238,-245.7314,5.0238,3.5538
110.0,11020000000,-5.0235,-246.1918,5.0235,3.5539
110.0,11040000000,-5.0233,-246.6520,5.0233,3.5541
110.0,11060000000,-5.0230,-247.1121,5.0230,3.5543
110.0,11080000000,-5.0227,-247.5721,5.0227,3.5545
110.0,11100000000,-5.0225,-248.0319,5.0225,3.5546
110.0,11120000000,-5.0222,-248.4917,5.0222,3.5548
110.0,11140000000,-5.0220,-248.9513,5.0220,3.5550
110.0,11160000000,-5.0217,-249.4107,5.0217,3.5552
110.0,11180000000,-5.0215,-249.8701,5.0215,3.5553
110.0,11200000000,-5.0212,-250.3293,5.0212,3.5555
110.0,11220000000,-5.0210,-250.7885,5.0210,3.5556
110.0,11240000000,-5.0208,-251.2475,5.0208,3.5558
110.0,11260000000,-5.0206,-251.7064,5.0206,3.5559
110.0,11280000000,-5.0203,-252.1652,5.0203,3.5561
110.0,11300000000,-5.0201,-252.6240,5.0201,3.5562
110.0,11320000000,-5.0199,-253.0826,5.0199,3.5564
110.0,11340000000,-5.0197,-253.5411,5.0197,3.5565
110.0,11360000000,-5.0195,-253.9995,5.0195,3.5566
110.0,11380000000,-5.0193,-254.4578,5.0193,3.5568
110.0,11400000000,-5.0191,-254.9160,5.0191,3.5569
110.0,11420000000,-5.0189,-255.3741,5.0189,3.5570
110.0,11440000000,-5.0187,-255.8321,5.0187,3.5572
110.0,11460000000,-5.0185,-256.2901,5.0185,3.5573
110.0,11480000000,-5.0183,-256.7479,5.0183,3.5574
110.0,11500000000,-5.0182,-257.2057,5.0182,3.5575
110.0,11520000000,-5.0180,-257.6634,5.0180,3.5577
110.0,11540000000,-5.0178,-258.1210,5.0178,3.5578
110.0,11560000000,-5.0176,-258.5785,5.0176,3.5579
110.0,11580000000,-5.0175,-259.0359,5.0175,3.5580
110.0,11600000000,-5.0173,-259.4932,5.0173,3.5581
110.0,11620000000,-5.0171,-259.9505,5.0171,3.5582
110.0,11640000000,-5.0170,-260.4077,5.0170,3.5583
110.0,11660000000,-5.0168,-260.8648,5.0168,3.5585
110.0,11680000000,-5.0166,-261.3219,5.0166,3.5586
110.0,11700000000,-5.0165,-261.7788,5.0165,3.5587
110.0,11720000000,-5.0163,-262.2357,5.0163,3.5588
110.0,11740000000,-5.0162,-262.6925,5.0162,3.5589
110.0,11760000000,-5.0160,-263.1493,5.0160,3.5590
110.0,11780000000,-5.0159,-263.6060,5.0159,3.5591
110.0,11800000000,-5.0157,-264.0626,5.0157,3.5592
110.0,11820000000,-5.0156,-264.5191,5.0156,3.5593
110.0,11840000000,-5.0154,-264.9756,5.0154,3.5594
110.0,11860000000,-5.0153,-265.4320,5.0153,3.5595
110.0,11880000000,-5.0152,-265.8884,5.0152,3.5595
110.0,11900000000,-5.0150,-266.3446,5.0150,3.5596
110.0,11920000000,-5.0149,-266.8009,5.0149,3.5597
110.0,11940000000,-5.0148,-267.2570,5.0148,3.5598
110.0,11960000000,-5.0146,-267.7131,5.0146,3.5599
110.0,11980000000,-5.0145,-268.1692,5.0145,3.5600
110.0,12000000000,-5.0144,-268.6252,5.0144,3.5601
120.0,4000000000,-5.0044,89.2361,5.0044,3.5668
120.0,4020000000,-5.0045,88.7797,5.0045,3.5667
120.0,4040000000,-5.0046,88.3233,5.0046,3.5667
120.0,4060000000,-5.0047,87.8668,5.0047,3.5666
120.0,4080000000,-5.0048,87.4102,5.0048,3.5666
120.0,4100000000,-5.0048,86.9536,5.0048,3.5665
120.0,4120000000,-5.0049,86.4969,5.0049,3.5665
120.0,4140000000,-5.0050,86.0401,5.0050,3.5664
120.0,4160000000,-5.0051,85.5833,5.0051,3.5663
120.0,4180000000,-5.0052,85.1265,5.0052,3.5663
120.0,4200000000,-5.0053,84.6695,5.0053,3.5662
120.0,4220000000,-5.0053,84.2125,5.0053,3.5662
120.0,4240000000,-5.0054,83.7555,5.0054,3.5661
120.0,4260000000,-5.0055,83.2984,5.0055,3.5660
120.0,4280000000,-5.0056,82.8412,5.0056,3.5660
120.0,4300000000,-5.0057,82.3839,5.0057,3.5659
120.0,4320000000,-5.0058,81.9266,5.0058,3.5658
120.0,4340000000,-5.0059,81.4692,5.0059,3.5658
120.0,4360000000,-5.0060,81.0117,5.0060,3.5657
120.0,4380000000,-5.0061,80.5541,5.0061,3.5656
120.0,4400000000,-5.0062,80.0965,5.0062,3.5656
120.0,4420000000,-5.0063,79.6388,5.0063,3.5655
120.0,4440000000,-5.0064,79.1810,5.0064,3.5654
120.0,4460000000,-5.0065,78.7231,5.0065,3.5654
120.0,4480000000,-5.0067,78.2652,5.0067,3.5653
120.0,4500000000,-5.0068,77.8072,5.0068,3.5652
120.0,4520000000,-5.0069,77.3491,5.0069,3.5651
120.0,4540000000,-5.0070,76.8909,5.0070,3.5650
120.0,4560000000,-5.0071,76.4326,5.0071,3.5650
120.0,4580000000,-5.0073,75.9742,5.0073,3.5649
120.0,4600000000,-5.0074,75.5157,5.0074,3.5648
120.0,4620000000,-5.0075,75.0572,5.0075,3.5647
120.0,4640000000,-5.0076,74.5985,5.0076,3.5646
120.0,4660000000,-5.0078,74.1398,5.0078,3.5645
120.0,4680000000,-5.0079,73.6810,5.0079,3.5644
120.0,4700000000,-5.0080,73.2220,5.0080,3.5643
120.0,4720000000,-5.0082,72.7630,5.0082,3.5642
120.0,4740000000,-5.0083,72.3039,5.0083,3.5641
120.0,4760000000,-5.0085,71.8446,5.0085,3.5640
120.0,4780000000,-5.0086,71.3853,5.0086,3.5639
120.0,4800000000,-5.0088,70.9258,5.0088,3.5638
120.0,4820000000,-5.0089,70.4663,5.0089,3.5637
120.0,4840000000,-5.0091,70.0066,5.0091,3.5636
120.0,4860000000,-5.0093,69.5468,5.0093,3.5635
120.0,4880000000,-5.0094,69.0869,5.0094,3.5634
120.0,4900000000,-5.0096,68.6269,5.0096,3.5633
120.0,4920000000,-5.0098,68.1667,5.0098,3.5632
120.0,4940000000,-5.0100,67.7064,5.0100,3.5631
120.0,4960000000,-5.0101,67.2461,5.0101,3.5629
120.0,4980000000,-5.0103,66.7855,5.0103,3.5628
120.0,5000000000,-5.0105,66.3249,5.0105,3.5627
120.0,5020000000,-5.0107,65.8641,5.0107,3.5625
120.0,5040000000,-5.0109,65.4031,5.0109,3.5624
120.0,5060000000,-5.0111,64.9421,5.0111,3.5623
120.0,5080000000,-5.0113,64.4809,5.0113,3.5621
120.0,5100000000,-5.0115,64.0195,5.0115,3.5620
120.0,5120000000,-5.0117,63.5580,5.0117,3.5619
120.0,5140000000,-5.0120,63.0964,5.0120,3.5617
120.0,5160000000,-5.0122,62.6345,5.0122,3.5615
120.0,5180000000,-5.0124,62.1726,5.0124,3.5614
120.0,5200000000,-5.0127,61.7104,5.0127,3.5612
120.0,5220000000,-5.0129,61.2481,5.0129,3.5611
120.0,5240000000,-5.0132,60.7857,5.0132,3.5609
120.0,5260000000,-5.0134,60.3230,5.0134,3.5607
120.0,5280000000,-5.0137,59.8602,5.0137,3.5606
120.0,5300000000,-5.0139,59.3972,5.0139,3.5604
120.0,5320000000,-5.0142,58.9341,5.0142,3.5602
120.0,5340000000,-5.0145,58.4707,5.0145,3.5600
120.0,5360000000,-5.0148,58.0071,5.0148,3.5598
120.0,5380000000,-5.0151,57.5434,5.0151,3.5596
120.0,5400000000,-5.0154,57.0794,5.0154,3.5594
120.0,5420000000,-5.0157,56.6152,5.0157,3.5592
120.0,5440000000,-5.0160,56.1509,5.0160,3.5590
120.0,5460000000,-5.0163,55.6863,5.0163,3.5588
120.0,5480000000,-5.0166,55.2214,5.0166,3.5586
120.0,5500000000,-5.0170,54.7564,5.0170,3.5583
120.0,5520000000,-5.0173,54.2911,5.0173,3.5581
120.0,5540000000,-5.0177,53.8256,5.0177,3.5579
120.0,5560000000,-5.0181,53.3598,5.0181,3.5576
120.0,5580000000,-5.0184,52.8938,5.0184,3.5574
120.0,5600000000,-5.0188,52.4276,5.0188,3.5571
120.0,5620000000,-5.0192,51.9610,5.0192,3.5568
120.0,5640000000,-5.0196,51.4942,5.0196,3.5566
120.0,5660000000,-5.0201,51.0272,5.0201,3.5563
120.0,5680000000,-5.0205,50.5598,5.0205,3.5560
120.0,5700000000,-5.0209,50.0921,5.0209,3.5557
120.0,5720000000,-5.0214,49.6242,5.0214,3.5554
120.0,5740000000,-5.0218,49.1559,5.0218,3.5551
120.0,5760000000,-5.0223,48.6873,5.0223,3.5547
120.0,5780000000,-5.0228,48.2184,5.0228,3.5544
120.0,5800000000,-5.0233,47.7492,5.0233,3.5541
120.0,5820000000,-5.0239,47.2796,5.0239,3.5537
120.0,5840000000,-5.0244,46.8097,5.0244,3.5534
120.0,5860000000,-5.0250,46.3394,5.0250,3.5530
120.0,5880000000,-5.0255,45.8688,5.0255,3.5526
120.0,5900000000,-5.0261,45.3977,5.0261,3.5522
120.0,5920000000,-5.0267,44.9263,5.0267,3.5518
120.0,5940000000,-5.0274,44.4544,5.0274,3.5514
120.0,5960000000,-5.0280,43.9822,5.0280,3.5510
120.0,5980000000,-5.0287,43.5095,5.0287,3.5505
120.0,6000000000,-5.0294,43.0363,5.0294,3.5500
120.0,6020000000,-5.0301,42.5628,5.0301,3.5496
120.0,6040000000,-5.0308,42.0887,5.0308,3.5491
120.0,6060000000,-5.0316,41.6142,5.0316,3.5486
120.0,6080000000,-5.0323,41.1391,5.0323,3.5481
120.0,6100000000,-5.0331,40.6636,5.0331,3.5475
120.0,6120000000,-5.0340,40.1875,5.0340,3.5470
120.0,6140000000,-5.0348,39.7108,5.0348,3.5464
120.0,6160000000,-5.0357,39.2336,5.0357,3.5458
120.0,6180000000,-5.0366,38.7558,5.0366,3.5452
120.0,6200000000,-5.0376,38.2774,5.0376,3.5445
120.0,6220000000,-5.0386,37.7984,5.0386,3.5439
120.0,6240000000,-5.0396,37.3187,5.0396,3.5432
120.0,6260000000,-5.0407,36.8384,5.0407,3.5425
120.0,6280000000,-5.0418,36.3574,5.0418,3.5418
120.0,6300000000,-5.0429,35.8756,5.0429,3.5410
120.0,6320000000,-5.0441,35.3931,5.0441,3.5402
120.0,6340000000,-5.0453,34.9099,5.0453,3.5394
120.0,6360000000,-5.0466,34.4258,5.0466,3.5386
120.0,6380000000,-5.0479,33.9409,5.0479,3.5377
120.0,6400000000,-5.0493,33.4552,5.0493,3.5368
120.0,6420000000,-5.0507,32.9686,5.0507,3.5358
120.0,6440000000,-5.0522,32.4810,5.0522,3.5349
120.0,6460000000,-5.0537,31.9925,5.0537,3.5338
120.0,6480000000,-5.0554,31.5030,5.0554,3.5328
120.0,6500000000,-5.0570,31.0124,5.0570,3.5317
120.0,6520000000,-5.0588,30.5208,5.0588,3.5305
120.0,6540000000,-5.0606,30.0280,5.0606,3.5293
120.0,6560000000,-5.0625,29.5341,5.0625,3.5281
120.0,6580000000,-5.0645,29.0390,5.0645,3.5268
120.0,6600000000,-5.0666,28.5425,5.0666,3.5254
120.0,6620000000,-5.0687,28.0448,5.0687,3.5240
120.0,6640000000,-5.0710,27.5456,5.0710,3.5225
120.0,6660000000,-5.0733,27.0451,5.0733,3.5209
120.0,6680000000,-5.0758,26.5430,5.0758,3.5193
120.0,6700000000,-5.0784,26.0393,5.0784,3.5176
120.0,6720000000,-5.0811,25.5339,5.0811,3.5158
120.0,6740000000,-5.0840,25.0269,5.0840,3.5139
120.0,6760000000,-5.0870,24.5180,5.0870,3.5120
120.0,6780000000,-5.0902,24.0072,5.0902,3.5099
120.0,6800000000,-5.0935,23.4944,5.0935,3.5078
120.0,6820000000,-5.0970,22.9795,5.0970,3.5055
120.0,6840000000,-5.1006,22.4623,5.1006,3.5031
120.0,6860000000,-5.1045,21.9429,5.1045,3.5006
120.0,6880000000,-5.1086,21.4210,5.1086,3.4980
120.0,6900000000,-5.1129,20.8965,5.1129,3.4952
120.0,6920000000,-5.1175,20.3693,5.1175,3.4922
120.0,6940000000,-5.1223,19.8392,5.1223,3.4891
120.0,6960000000,-5.1274,19.3060,5.1274,3.4858
120.0,6980000000,-5.1328,18.7696,5.1328,3.4824
120.0,7000000000,-5.1386,18.2298,5.1386,3.4787
120.0,7020000000,-5.1447,17.6864,5.1447,3.4748
120.0,7040000000,-5.1512,17.1392,5.1512,3.4706
120.0,7060000000,-5.1582,16.5878,5.1582,3.4662
120.0,7080000000,-5.1656,16.0321,5.1656,3.4615
120.0,7100000000,-5.1735,15.4717,5.1735,3.4565
120.0,7120000000,-5.1819,14.9064,5.1819,3.4512
120.0,7140000000,-5.1910,14.3358,5.1910,3.4455
120.0,7160000000,-5.2007,13.7594,5.2007,3.4395
120.0,7180000000,-5.2111,13.1771,5.2111,3.4330
120.0,7200000000,-5.2224,12.5881,5.2224,3.4260
120.0,7220000000,-5.2345,11.9922,5.2345,3.4185
120.0,7240000000,-5.2476,11.3886,5.2476,3.4105
120.0,7260000000,-5.2618,10.7769,5.2618,3.4019
120.0,7280000000,-5.2771,10.1563,5.2771,3.3925
120.0,7300000000,-5.2938,9.5261,5.2938,3.3825
120.0,7320000000,-5.3120,8.8854,5.3120,3.3716
120.0,7340000000,-5.3319,8.2334,5.3319,3.3597
120.0,7360000000,-5.3537,7.5690,5.3537,3.3469
120.0,7380000000,-5.3776,6.8910,5.3776,3.3330
120.0,7400000000,-5.4039,6.1980,5.4039,3.3177
120.0,7420000000,-5.4329,5.4886,5.4329,3.3011
120.0,7440000000,-5.4651,4.7610,5.4651,3.2829
120.0,7460000000,-5.5008,4.0134,5.5008,3.2629
120.0,7480000000,-5.5407,3.2433,5.5407,3.2409
120.0,7500000000,-5.5853,2.4483,5.5853,3.2167
120.0,7520000000,-5.6356,1.6253,5.6356,3.1899
120.0,7540000000,-5.6923,0.7707,5.6923,3.1602
120.0,7560000000,-5.7567,-0.1194,5.7567,3.1273
120.0,7580000000,-5.8303,-1.0501,5.8303,3.0906
120.0,7600000000,-5.9146,-2.0271,5.9146,3.0497
120.0,7620000000,-6.0121,-3.0574,6.0121,3.0039
120.0,7640000000,-6.1253,-4.1492,6.1253,2.9526
120.0,7660000000,-6.2580,-5.3129,6.2580,2.8950
120.0,7680000000,-6.4145,-6.5608,6.4145,2.8302
120.0,7700000000,-6.6010,-7.9085,6.6010,2.7572
120.0,7720000000,-6.8250,-9.3755,6.8250,2.6749
120.0,7740000000,-7.0973,-10.9863,7.0973,2.5824
120.0,7760000000,-7.4318,-12.7728,7.4318,2.4784
120.0,7780000000,-7.8481,-14.7761,7.8481,2.3621
120.0,7800000000,-8.3732,-17.0509,8.3732,2.2329
120.0,7820000000,-9.0455,-19.6701,9.0455,2.0910
120.0,7840000000,-9.9193,-22.7331,9.9193,1.9376
120.0,7860000000,-11.0720,-26.3765,11.0720,1.7759
120.0,7880000000,-12.6118,-30.7898,12.6118,1.6113
120.0,7900000000,-14.6811,-36.2336,14.6811,1.4524
120.0,7920000000,-17.4370,-43.0557,17.4370,1.3103
120.0,7940000000,-20.9565,-51.6763,20.9565,1.1968
120.0,7960000000,-24.9799,-62.4774,24.9799,1.1195
120.0,7980000000,-28.5259,-75.4969,28.5259,1.0779
120.0,8000000000,-30.0000,-90.0000,30.0000,1.0653
120.0,8020000000,-28.5329,-104.4694,28.5329,1.0778
120.0,8040000000,-25.0199,-117.4080,25.0199,1.1189
120.0,8060000000,-21.0429,-128.1174,21.0429,1.1946
120.0,8080000000,-17.5620,-136.6578,17.5620,1.3052
120.0,8100000000,-14.8299,-143.4170,14.8299,1.4430
120.0,8120000000,-12.7715,-148.8135,12.7715,1.5969
120.0,8140000000,-11.2343,-153.1915,11.2343,1.7561
120.0,8160000000,-10.0793,-156.8085,10.0793,1.9127
120.0,8180000000,-9.2005,-159.8514,9.2005,2.0615
120.0,8200000000,-8.5219,-162.4551,8.5219,2.1994
120.0,8220000000,-7.9899,-164.7177,7.9899,2.3254
120.0,8240000000,-7.5668,-166.7114,7.5668,2.4392
120.0,8260000000,-7.2257,-168.4901,7.2257,2.5413
120.0,8280000000,-6.9472,-170.0946,6.9472,2.6325
120.0,8300000000,-6.7172,-171.5564,6.7172,2.7138
120.0,8320000000,-6.5253,-172.8997,6.5253,2.7863
120.0,8340000000,-6.3636,-174.1440,6.3636,2.8509
120.0,8360000000,-6.2262,-175.3045,6.2262,2.9085
120.0,8380000000,-6.1086,-176.3937,6.1086,2.9601
120.0,8400000000,-6.0071,-177.4216,6.0071,3.0062
120.0,8420000000,-5.9190,-178.3966,5.9190,3.0476
120.0,8440000000,-5.8419,-179.3255,5.8419,3.0849
120.0,8460000000,-5.7743,-180.2141,5.7743,3.1185
120.0,8480000000,-5.7145,-181.0673,5.7145,3.1488
120.0,8500000000,-5.6614,-181.8891,5.6614,3.1763
120.0,8520000000,-5.6141,-182.6830,5.6141,3.2013
120.0,8540000000,-5.5717,-183.4520,5.5717,3.2240
120.0,8560000000,-5.5337,-184.1988,5.5337,3.2448
120.0,8580000000,-5.4993,-184.9256,5.4993,3.2637
120.0,8600000000,-5.4682,-185.6342,5.4682,3.2811
120.0,8620000000,-5.4400,-186.3265,5.4400,3.2971
120.0,8640000000,-5.4143,-187.0039,5.4143,3.3117
120.0,8660000000,-5.3908,-187.6678,5.3908,3.3253
120.0,8680000000,-5.3693,-188.3193,5.3693,3.3378
120.0,8700000000,-5.3495,-188.9594,5.3495,3.3494
120.0,8720000000,-5.3313,-189.5892,5.3313,3.3601
120.0,8740000000,-5.3146,-190.2093,5.3146,3.3700
120.0,8760000000,-5.2991,-190.8206,5.2991,3.3793
120.0,8780000000,-5.2847,-191.4238,5.2847,3.3880
120.0,8800000000,-5.2714,-192.0194,5.2714,3.3960
120.0,8820000000,-5.2590,-192.6080,5.2590,3.4035
120.0,8840000000,-5.2475,-193.1900,5.2475,3.4106
120.0,8860000000,-5.2367,-193.7660,5.2367,3.4172
120.0,8880000000,-5.2266,-194.3364,5.2266,3.4234
120.0,8900000000,-5.2172,-194.9014,5.2172,3.4292
120.0,8920000000,-5.2084,-195.4615,5.2084,3.4347
120.0,8940000000,-5.2001,-196.0170,5.2001,3.4398
120.0,8960000000,-5.1923,-196.5681,5.1923,3.4447
120.0,8980000000,-5.1850,-197.1151,5.1850,3.4493
120.0,9000000000,-5.1781,-197.6583,5.1781,3.4536
120.0,9020000000,-5.1716,-198.1978,5.1716,3.4577
120.0,9040000000,-5.1654,-198.7340,5.1654,3.4616
120.0,9060000000,-5.1596,-199.2669,5.1596,3.4653
120.0,9080000000,-5.1541,-199.7968,5.1541,3.4688
120.0,9100000000,-5.1489,-200.3238,5.1489,3.4721
120.0,9120000000,-5.1440,-200.8481,5.1440,3.4753
120.0,9140000000,-5.1393,-201.3698,5.1393,3.4783
120.0,9160000000,-5.1348,-201.8891,5.1348,3.4811
120.0,9180000000,-5.1306,-202.4060,5.1306,3.4838
120.0,9200000000,-5.1265,-202.9207,5.1265,3.4864
120.0,9220000000,-5.1227,-203.4333,5.1227,3.4889
120.0,9240000000,-5.1190,-203.9439,5.1190,3.4913
120.0,9260000000,-5.1155,-204.4526,5.1155,3.4935
120.0,9280000000,-5.1122,-204.9595,5.1122,3.4957
120.0,9300000000,-5.1090,-205.4647,5.1090,3.4977
120.0,9320000000,-5.1059,-205.9682,5.1059,3.4997
120.0,9340000000,-5.1030,-206.4701,5.1030,3.5016
120.0,9360000000,-5.1002,-206.9705,5.1002,3.5034
120.0,9380000000,-5.0975,-207.4694,5.0975,3.5052
120.0,9400000000,-5.0949,-207.9670,5.0949,3.5068
